ano,mes,estado,casos,mortes,temperatura,precipitacao,data_criacao,data_atualizacao
2018,Setembro,MA,0,1,24.18,181.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Setembro,MG,0,0,21.79,2938.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Setembro,MS,0,0,21.13,5834.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Setembro,MT,1,1,20.55,1648.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Setembro,PA,0,1,24.1,1511.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Setembro,PB,0,1,25.64,125.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Setembro,PE,3,0,24.83,176.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Setembro,PI,0,0,29.13,166.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Setembro,PR,0,0,15.64,3238.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Setembro,RJ,0,0,20.84,1909.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Setembro,RN,0,0,27.17,62.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Setembro,RO,0,0,19.87,408.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Setembro,RR,0,0,16.25,406.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Setembro,RS,0,0,16.82,7434.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Setembro,SC,0,0,14.88,3324.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Setembro,SE,0,0,23.28,65.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Setembro,SP,176,0,20.4,3353.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Setembro,TO,0,0,25.97,417.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,AC,0,2,24.76,1321.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,AL,0,0,26.63,40.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,AM,0,0,17.09,974.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,AP,0,0,23.55,50.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,BA,0,0,25.59,2438.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,CE,0,0,26.66,86.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,DF,0,1,23.33,954.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,ES,0,0,22.66,1315.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,GO,0,2,24.31,3674.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,MA,0,0,24.87,634.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,MG,0,0,22.73,8640.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,MS,0,0,22.51,8636.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,MT,1,0,20.95,4775.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,PA,0,0,22.7,1505.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,PB,0,0,26.83,31.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,PE,3,1,25.28,130.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,PI,0,0,29.42,952.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,PR,1,0,16.57,5534.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,RJ,0,1,21.57,3095.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,RN,0,2,27.06,48.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,RO,0,0,20.95,678.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,RR,0,0,15.82,118.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,RS,0,0,17.5,6385.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,SC,1,0,15.36,4479.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,SE,0,0,26.02,101.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,SP,362,0,22.37,6952.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Outubro,TO,0,1,22.99,1985.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,AC,0,0,21.9,1650.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,AL,0,0,26.79,205.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,AM,0,0,16.55,2593.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,AP,0,0,18.03,359.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,BA,0,0,25.41,4866.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,CE,0,0,26.62,317.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,DF,0,0,21.13,1775.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,ES,0,0,22.11,2629.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,GO,0,4,22.41,7743.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,MA,0,0,22.47,1279.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,MG,1,1,21.78,16094.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,MS,1,0,22.96,7715.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,MT,0,0,21.35,8975.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,PA,0,0,22.26,4099.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,PB,0,0,26.84,171.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,PE,2,0,25.42,201.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,PI,0,0,27.21,1051.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,PR,0,0,19.62,2432.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,RJ,0,0,22.06,5465.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,RN,0,0,28.17,95.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,RO,0,0,18.22,1320.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,RR,0,0,9.55,64.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,RS,0,0,20.58,7293.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,SC,0,0,17.32,2681.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,SE,0,0,26.1,162.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,SP,724,0,22.23,6890.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Novembro,TO,0,0,20.74,3908.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,AC,0,1,21.14,1016.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,AL,0,0,26.84,468.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,AM,0,0,17.31,3979.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,AP,0,0,16.6,901.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,BA,0,0,24.91,6904.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,CE,0,0,24.03,1381.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,DF,0,0,21.92,833.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,ES,1,0,22.52,2529.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,GO,1,1,24.4,5563.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,MA,0,0,20.11,1986.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,MG,4,3,22.53,15762.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,MS,7,4,23.92,4473.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,MT,0,0,21.12,6674.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,PA,0,0,20.54,6975.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,PB,0,1,26.8,394.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,PE,1,0,22.43,819.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,PI,0,0,23.93,2659.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,PR,1,0,22.37,1968.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,RJ,0,0,23.44,3036.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,RN,0,1,26.71,393.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,RO,0,1,17.28,1710.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,RR,0,0,15.64,86.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,RS,0,0,21.97,5207.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,SC,0,0,20.59,2851.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,SE,0,0,26.47,359.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,SP,2275,5,24.09,5207.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2018,Dezembro,TO,0,0,16.7,2500.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,AC,1,0,21.14,1584.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,AL,3,0,26.5,340.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,AM,0,0,22.31,4067.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,AP,0,0,12.64,554.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,BA,31,2,25.4,1125.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,CE,0,0,22.87,1209.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,DF,0,2,22.02,429.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,ES,3,0,26.01,186.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,GO,15,13,24.42,2823.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,MA,6,0,21.55,2109.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,MG,47,6,23.38,4062.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,MS,21,1,24.61,5052.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,MT,4,0,20.12,6090.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,PA,0,0,21.46,6800.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,PB,0,0,26.63,468.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,PE,7,0,21.97,280.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,PI,0,0,23.53,1329.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,PR,4,1,23.6,4274.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,RJ,1,0,26.12,2660.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,RN,0,1,20.1,603.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,RO,0,0,25.24,1404.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,RR,0,0,28.23,5.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,RS,2,0,23.79,10280.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,SC,1,0,22.19,4039.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,SE,2,0,24.94,129.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,SP,16076,14,24.36,6054.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Janeiro,TO,9,3,16.86,2032.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,AC,0,0,20.49,1618.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,AL,3,0,27.88,300.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,AM,0,0,22.55,3939.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,AP,0,0,17.28,872.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,BA,17,4,25.4,2393.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,CE,2,0,20.48,1844.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,DF,0,3,22.45,905.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,ES,4,4,26.45,1543.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,GO,12,9,24.14,5333.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,MA,2,0,20.15,2591.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,MG,40,13,23.0,12571.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,MS,16,4,23.61,7177.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,MT,1,0,20.78,7104.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,PA,2,0,21.27,7193.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,PB,1,0,24.06,1003.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,PE,9,0,23.17,660.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,PI,3,0,22.68,2601.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,PR,16,1,21.5,4461.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,RJ,2,0,24.64,6483.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,RN,3,1,17.16,413.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,RO,0,0,25.45,1470.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,RR,0,0,28.75,0.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,RS,0,0,22.01,4571.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,SC,2,0,18.91,4746.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,SE,0,1,23.83,164.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,SP,37111,42,22.08,8842.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Fevereiro,TO,2,1,19.88,3035.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,AC,0,0,20.44,1659.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,AL,1,1,27.38,607.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,AM,0,0,23.01,3246.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,AP,0,0,14.36,390.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,BA,23,2,25.65,6185.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,CE,4,2,21.28,2284.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,DF,3,6,21.91,1130.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,ES,0,6,25.66,1321.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,GO,7,9,23.31,5265.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,MA,2,0,19.5,4545.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,MG,60,31,23.29,9871.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,MS,21,4,22.66,6005.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,MT,3,0,20.02,7233.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,PA,1,0,21.56,10039.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,PB,4,1,23.86,1226.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,PE,2,1,22.6,1262.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,PI,0,0,22.11,3206.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,PR,14,6,19.94,3250.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,RJ,6,0,23.67,5905.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,RN,1,1,22.35,1544.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,RO,0,0,25.82,1346.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,RR,0,0,30.12,7.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,RS,0,0,19.89,5158.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,SC,1,0,18.44,3134.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,SE,0,0,25.04,735.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,SP,51687,30,22.57,6784.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Marco,TO,0,2,24.95,5355.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,AC,0,1,19.96,749.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,AL,4,0,27.01,346.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,AM,1,0,22.6,4345.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,AP,0,0,15.17,885.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,BA,15,5,25.68,3548.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,CE,2,2,20.31,1694.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,DF,0,5,21.83,1136.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,ES,0,3,24.65,776.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,GO,14,23,23.33,3022.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,MA,3,2,20.96,3795.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,MG,74,57,23.04,6280.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,MS,18,9,20.54,3786.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,MT,4,0,20.04,4828.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,PA,3,0,22.9,9433.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,PB,0,3,24.15,829.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,PE,4,2,22.59,770.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,PI,2,1,25.92,3257.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,PR,25,10,18.63,2754.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,RJ,7,0,23.55,3465.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,RN,2,2,23.04,1487.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,RO,0,0,25.77,950.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,RR,0,0,30.05,13.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,RS,1,0,18.36,5981.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,SC,3,0,18.12,3162.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,SE,0,1,26.75,454.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,SP,90584,71,22.62,4276.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Abril,TO,1,0,25.18,2992.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,AC,0,0,17.73,362.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,AL,4,1,25.62,378.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,AM,1,0,21.3,3952.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,AP,0,0,19.39,1383.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,BA,15,5,24.53,2408.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,CE,4,5,22.82,1140.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,DF,2,14,21.45,374.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,ES,1,6,23.15,1344.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,GO,10,16,23.45,1015.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,MA,2,1,22.94,1503.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,MG,67,58,21.63,2789.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,MS,18,7,17.79,2390.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,MT,3,3,18.85,1292.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,PA,2,0,22.47,6229.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,PB,2,3,24.7,738.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,PE,7,1,23.4,537.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,PI,3,0,24.61,798.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,PR,25,6,17.68,4169.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,RJ,14,0,21.83,3707.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,RN,3,1,22.88,484.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,RO,0,0,25.65,230.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,RR,0,0,26.28,448.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,RS,1,0,15.71,8658.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,SC,1,0,16.32,6497.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,SE,3,2,25.9,525.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,SP,94795,77,20.55,3183.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Maio,TO,1,2,23.15,1072.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,AC,0,0,20.1,235.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,AL,1,0,18.21,680.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,AM,0,0,20.75,1640.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,AP,0,1,19.49,814.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,BA,13,9,22.32,3293.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,CE,0,1,22.34,539.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,DF,0,12,19.58,12.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,ES,0,10,21.42,524.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,GO,3,10,21.8,5.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,MA,1,1,24.62,518.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,MG,20,14,19.48,592.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,MS,13,1,17.43,790.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,MT,1,0,19.8,23.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,PA,0,0,23.01,2364.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,PB,0,0,24.29,1136.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,PE,3,0,21.35,731.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,PI,2,1,22.21,43.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,PR,4,2,15.72,1241.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,RJ,3,0,20.16,1058.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,RN,2,0,23.16,538.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,RO,0,0,25.86,19.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,RR,0,0,26.13,530.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,RS,0,0,16.22,2040.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,SC,0,0,15.79,1079.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,SE,3,4,20.62,1410.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,SP,31980,13,18.37,1243.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Junho,TO,1,0,18.87,10.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Julho,AC,0,0,21.45,467.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Julho,AL,8,2,14.39,581.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Julho,AM,0,0,21.0,1549.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Julho,AP,0,0,13.44,542.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Julho,BA,21,5,20.81,2866.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Julho,CE,3,2,22.78,345.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Julho,DF,0,3,19.13,0.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Julho,ES,1,4,20.05,327.2,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Julho,GO,1,3,21.29,42.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Julho,MA,0,0,24.27,593.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Julho,MG,17,2,17.7,425.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Julho,MS,1,1,15.09,1070.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Julho,MT,0,0,18.0,53.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Julho,PA,1,0,24.64,1757.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Julho,PB,6,2,23.11,1004.0,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Julho,PE,8,4,21.73,889.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Julho,PI,2,0,24.41,142.4,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Julho,PR,4,0,13.14,816.6,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Julho,RJ,1,1,18.28,746.8,2025-07-22 22:31:02,2025-07-22 22:31:02
2019,Julho,RN,2,3,22.46,279.4,2025-07-22 22:31:02,2025-07-22 22:31:02
